rule_number,lhs,rhs,confidence,lift,leverage,conviction
3512,"['107. TíTULO DE ANTICUERPOS ANTINUCLEARES O ANA=[0.00, 160.00)']","['96+=96+_1', '97+=97+_1', '148. DOSIS DE LEFLUNOMIDA FORMULADA EN MILIGRAMOS A LA SEMANA=[100.00, 140.00)']",0.81,0.97,-0.01,0.87
3513,"['37. TIEMPO EN MESES QUE RECIBIO LEFLUNOMIDA=[0.00, 225.00)', '107. TíTULO DE ANTICUERPOS ANTINUCLEARES O ANA=[0.00, 160.00)']","['96+=96+_1', '97+=97+_1', '148. DOSIS DE LEFLUNOMIDA FORMULADA EN MILIGRAMOS A LA SEMANA=[100.00, 140.00)']",0.81,0.97,-0.01,0.87
3514,"['107. TíTULO DE ANTICUERPOS ANTINUCLEARES O ANA=[0.00, 160.00)']","['96+=96+_1', '97+=97+_1', '37. TIEMPO EN MESES QUE RECIBIO LEFLUNOMIDA=[0.00, 225.00)', '148. DOSIS DE LEFLUNOMIDA FORMULADA EN MILIGRAMOS A LA SEMANA=[100.00, 140.00)']",0.81,0.97,-0.01,0.87
3527,"['138. NOMBRE DEL CORTICOIDE FORMULADO (PREDNISOLONA// DEFLAZACORT// METILPREDNISOLONA)=132_0', '126. NUMERO DE ARTICULACIONES DOLOROSAS=[0.00, 4.36)']","['96+=96+_1', '97+=97+_1', '148. DOSIS DE LEFLUNOMIDA FORMULADA EN MILIGRAMOS A LA SEMANA=[100.00, 140.00)']",0.81,0.97,-0.01,0.87
3528,"['138. NOMBRE DEL CORTICOIDE FORMULADO (PREDNISOLONA// DEFLAZACORT// METILPREDNISOLONA)=132_0', '37. TIEMPO EN MESES QUE RECIBIO LEFLUNOMIDA=[0.00, 225.00)', '126. NUMERO DE ARTICULACIONES DOLOROSAS=[0.00, 4.36)']","['96+=96+_1', '97+=97+_1', '148. DOSIS DE LEFLUNOMIDA FORMULADA EN MILIGRAMOS A LA SEMANA=[100.00, 140.00)']",0.81,0.97,-0.01,0.87
3529,"['138. NOMBRE DEL CORTICOIDE FORMULADO (PREDNISOLONA// DEFLAZACORT// METILPREDNISOLONA)=132_0', '126. NUMERO DE ARTICULACIONES DOLOROSAS=[0.00, 4.36)']","['96+=96+_1', '97+=97+_1', '37. TIEMPO EN MESES QUE RECIBIO LEFLUNOMIDA=[0.00, 225.00)', '148. DOSIS DE LEFLUNOMIDA FORMULADA EN MILIGRAMOS A LA SEMANA=[100.00, 140.00)']",0.81,0.97,-0.01,0.87
3530,"['107. TíTULO DE ANTICUERPOS ANTINUCLEARES O ANA=[0.00, 160.00)', '126. NUMERO DE ARTICULACIONES DOLOROSAS=[0.00, 4.36)']","['96+=96+_1', '97+=97+_1', '148. DOSIS DE LEFLUNOMIDA FORMULADA EN MILIGRAMOS A LA SEMANA=[100.00, 140.00)']",0.81,0.97,-0.01,0.86
3531,"['37. TIEMPO EN MESES QUE RECIBIO LEFLUNOMIDA=[0.00, 225.00)', '107. TíTULO DE ANTICUERPOS ANTINUCLEARES O ANA=[0.00, 160.00)', '126. NUMERO DE ARTICULACIONES DOLOROSAS=[0.00, 4.36)']","['96+=96+_1', '97+=97+_1', '148. DOSIS DE LEFLUNOMIDA FORMULADA EN MILIGRAMOS A LA SEMANA=[100.00, 140.00)']",0.81,0.97,-0.01,0.86
3532,"['107. TíTULO DE ANTICUERPOS ANTINUCLEARES O ANA=[0.00, 160.00)', '126. NUMERO DE ARTICULACIONES DOLOROSAS=[0.00, 4.36)']","['96+=96+_1', '97+=97+_1', '37. TIEMPO EN MESES QUE RECIBIO LEFLUNOMIDA=[0.00, 225.00)', '148. DOSIS DE LEFLUNOMIDA FORMULADA EN MILIGRAMOS A LA SEMANA=[100.00, 140.00)']",0.81,0.97,-0.01,0.86
3542,['138. NOMBRE DEL CORTICOIDE FORMULADO (PREDNISOLONA// DEFLAZACORT// METILPREDNISOLONA)=132_1'],"['139. DOSIS DE CORTICOIDES FORMULADA HACIENDO EQUIVALENCIA A PREDNISOLONA EN MILIGRAMOS DIARIOS (PREDNISOLONA// DEFLAZACORT// METILPREDNISOLONA O SIMILARES)=[5.00, 75.00)']",0.8,2.28,0.17,3.29
3543,"['138. NOMBRE DEL CORTICOIDE FORMULADO (PREDNISOLONA// DEFLAZACORT// METILPREDNISOLONA)=132_1', '37. TIEMPO EN MESES QUE RECIBIO LEFLUNOMIDA=[0.00, 225.00)']","['139. DOSIS DE CORTICOIDES FORMULADA HACIENDO EQUIVALENCIA A PREDNISOLONA EN MILIGRAMOS DIARIOS (PREDNISOLONA// DEFLAZACORT// METILPREDNISOLONA O SIMILARES)=[5.00, 75.00)']",0.8,2.28,0.17,3.29
3544,['138. NOMBRE DEL CORTICOIDE FORMULADO (PREDNISOLONA// DEFLAZACORT// METILPREDNISOLONA)=132_1'],"['37. TIEMPO EN MESES QUE RECIBIO LEFLUNOMIDA=[0.00, 225.00)', '139. DOSIS DE CORTICOIDES FORMULADA HACIENDO EQUIVALENCIA A PREDNISOLONA EN MILIGRAMOS DIARIOS (PREDNISOLONA// DEFLAZACORT// METILPREDNISOLONA O SIMILARES)=[5.00, 75.00)']",0.8,2.28,0.17,3.29
3536,"['126. NUMERO DE ARTICULACIONES DOLOROSAS=[0.00, 4.36)', '139. DOSIS DE CORTICOIDES FORMULADA HACIENDO EQUIVALENCIA A PREDNISOLONA EN MILIGRAMOS DIARIOS (PREDNISOLONA// DEFLAZACORT// METILPREDNISOLONA O SIMILARES)=[0.00, 2.50)']","['96+=96+_1', '97+=97+_1', '148. DOSIS DE LEFLUNOMIDA FORMULADA EN MILIGRAMOS A LA SEMANA=[100.00, 140.00)']",0.8,0.97,-0.01,0.85
3537,"['37. TIEMPO EN MESES QUE RECIBIO LEFLUNOMIDA=[0.00, 225.00)', '126. NUMERO DE ARTICULACIONES DOLOROSAS=[0.00, 4.36)', '139. DOSIS DE CORTICOIDES FORMULADA HACIENDO EQUIVALENCIA A PREDNISOLONA EN MILIGRAMOS DIARIOS (PREDNISOLONA// DEFLAZACORT// METILPREDNISOLONA O SIMILARES)=[0.00, 2.50)']","['96+=96+_1', '97+=97+_1', '148. DOSIS DE LEFLUNOMIDA FORMULADA EN MILIGRAMOS A LA SEMANA=[100.00, 140.00)']",0.8,0.97,-0.01,0.85
3538,"['126. NUMERO DE ARTICULACIONES DOLOROSAS=[0.00, 4.36)', '139. DOSIS DE CORTICOIDES FORMULADA HACIENDO EQUIVALENCIA A PREDNISOLONA EN MILIGRAMOS DIARIOS (PREDNISOLONA// DEFLAZACORT// METILPREDNISOLONA O SIMILARES)=[0.00, 2.50)']","['96+=96+_1', '97+=97+_1', '37. TIEMPO EN MESES QUE RECIBIO LEFLUNOMIDA=[0.00, 225.00)', '148. DOSIS DE LEFLUNOMIDA FORMULADA EN MILIGRAMOS A LA SEMANA=[100.00, 140.00)']",0.8,0.97,-0.01,0.85
3545,"['138. NOMBRE DEL CORTICOIDE FORMULADO (PREDNISOLONA// DEFLAZACORT// METILPREDNISOLONA)=132_0', '126. NUMERO DE ARTICULACIONES DOLOROSAS=[0.00, 4.36)', '139. DOSIS DE CORTICOIDES FORMULADA HACIENDO EQUIVALENCIA A PREDNISOLONA EN MILIGRAMOS DIARIOS (PREDNISOLONA// DEFLAZACORT// METILPREDNISOLONA O SIMILARES)=[0.00, 2.50)']","['96+=96+_1', '97+=97+_1', '148. DOSIS DE LEFLUNOMIDA FORMULADA EN MILIGRAMOS A LA SEMANA=[100.00, 140.00)']",0.8,0.96,-0.01,0.84
3546,"['138. NOMBRE DEL CORTICOIDE FORMULADO (PREDNISOLONA// DEFLAZACORT// METILPREDNISOLONA)=132_0', '37. TIEMPO EN MESES QUE RECIBIO LEFLUNOMIDA=[0.00, 225.00)', '126. NUMERO DE ARTICULACIONES DOLOROSAS=[0.00, 4.36)', '139. DOSIS DE CORTICOIDES FORMULADA HACIENDO EQUIVALENCIA A PREDNISOLONA EN MILIGRAMOS DIARIOS (PREDNISOLONA// DEFLAZACORT// METILPREDNISOLONA O SIMILARES)=[0.00, 2.50)']","['96+=96+_1', '97+=97+_1', '148. DOSIS DE LEFLUNOMIDA FORMULADA EN MILIGRAMOS A LA SEMANA=[100.00, 140.00)']",0.8,0.96,-0.01,0.84
3547,"['138. NOMBRE DEL CORTICOIDE FORMULADO (PREDNISOLONA// DEFLAZACORT// METILPREDNISOLONA)=132_0', '126. NUMERO DE ARTICULACIONES DOLOROSAS=[0.00, 4.36)', '139. DOSIS DE CORTICOIDES FORMULADA HACIENDO EQUIVALENCIA A PREDNISOLONA EN MILIGRAMOS DIARIOS (PREDNISOLONA// DEFLAZACORT// METILPREDNISOLONA O SIMILARES)=[0.00, 2.50)']","['96+=96+_1', '97+=97+_1', '37. TIEMPO EN MESES QUE RECIBIO LEFLUNOMIDA=[0.00, 225.00)', '148. DOSIS DE LEFLUNOMIDA FORMULADA EN MILIGRAMOS A LA SEMANA=[100.00, 140.00)']",0.8,0.96,-0.01,0.84
3548,['105. ANTICUERPOS ANTINUCLEARES O ANA=100_0'],"['96+=96+_1', '97+=97+_1', '148. DOSIS DE LEFLUNOMIDA FORMULADA EN MILIGRAMOS A LA SEMANA=[100.00, 140.00)']",0.8,0.96,-0.01,0.84
3551,"['105. ANTICUERPOS ANTINUCLEARES O ANA=100_0', '37. TIEMPO EN MESES QUE RECIBIO LEFLUNOMIDA=[0.00, 225.00)']","['96+=96+_1', '97+=97+_1', '148. DOSIS DE LEFLUNOMIDA FORMULADA EN MILIGRAMOS A LA SEMANA=[100.00, 140.00)']",0.8,0.96,-0.01,0.84
3552,['105. ANTICUERPOS ANTINUCLEARES O ANA=100_0'],"['96+=96+_1', '97+=97+_1', '37. TIEMPO EN MESES QUE RECIBIO LEFLUNOMIDA=[0.00, 225.00)', '148. DOSIS DE LEFLUNOMIDA FORMULADA EN MILIGRAMOS A LA SEMANA=[100.00, 140.00)']",0.8,0.96,-0.01,0.84
